更新时间,#genre#
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=5d7708684007fcea395caff98369084c&txTime=19019c37743
广州新闻,http://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d2c2db0b598c02ec1b5623728434d367&txTime=18d57929bd3
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d217bd6cf85c93e3b47b96504cd2dc1c&txTime=18e6ff29019
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=6f73647cae387d01a3c2132074132a83&txTime=18d00acf487
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=f80e5b7654c57c7571a314d94befe320&txTime=19019c051d5
广州新闻,https://tencentplaygsm.gztv.com/live/xinwen.m3u8?txTime=6594e9c2&txSecret=c5a1adcdef8653b7d9c228d3905b414f
广州新闻,https://168.sryze.cc/163189/gzxw
广州新闻,rtsp://183.59.131.100:554/PLTV/88888905/224/3221230113/453206913.smil?0&accountinfo=%7E%7EV2.0%7E0SFQT4d134tJBYGpDmeXDQ%7EzJeEdQQK6GK7r2Q5jZjxjKYhZiHklGs8wg1XyXUSKdk5d8f2s2AYjzO2-qcyDeaExan3Pra4cuU_Whoju6BKGf666OGX7-GKwJrfpZjwyfM~ExtInfoWNHSPSTb+3AG0FnUkYLPMw=-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
五星体育,https://cdn.qd.je/163189/wxty
五星体育,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=wxtyhd
五星体育,http://live.xmcdn.com/live/57/64.m3u8
五星体育,https://cdn15.163189.xyz/163189/wxty
五星体育,http://38.75.136.137:98/gslb/dsdqpub/wxtyhd.m3u8?auth=testpub
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/playlist.m3u8
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/chunklist0.m3u8
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/chunklist1.m3u8
海峡卫视,http://r.jdshipin.com/WtYt3
海峡卫视,http://t.061899.xyz/tl/tl.php?id=hxws
海峡卫视,http://8.138.7.223/tv/hxws.m3u8


体育,#genre#
CCTV5,http://107.150.60.122/live/cctv5hd.m3u8
CCTV5,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv5hd
CCTV5,http://38.75.136.137:98/gslb/dsdqpub/cctv5hd.m3u8?auth=testpub
CCTV5+,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv5p
CCTV5+,http://38.75.136.137:98/gslb/dsdqbv/cctv5p.m3u8?auth=test20251009
CCTV5+,http://183.129.255.66:8480/hls/6/index.m3u8
CCTV16,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv16hd
CCTV16,http://107.150.60.122/live/cctv16hd.m3u8
CCTV16,https://epg.pw/stream/c1beb2abcba5aef09c2f58efc3ca84b76de2c7b9cf60762b0d79772d9e70d454.m3u8
CCTV16,http://38.75.136.137:98/gslb/dsdqbv/cctv16hd.m3u8?auth=test20251009
CCTV16,http://38.75.136.137:98/gslb/dsdqpub/cctv16hd.m3u8?auth=testpub
咪咕体育,http://m.061899.xyz/mg/mgty
五星体育,https://cdn.qd.je/163189/wxty
劲爆体育,http://t.061899.xyz/tl/dq.php?id=jbty
劲爆体育,http://t.061899.xyz/tl/tl.php?id=jbty
劲爆体育,http://183.237.95.108:9901/tsfile/live/1074_1.m3u8?key=txiptv&playlive=0&authid=0
劲爆体育,http://120.238.94.82:9901/tsfile/live/1086_1.m3u8
劲爆体育,http://m.061899.xyz/mg/jbty
广东体育,http://cdn2.163189.xyz/live/gdty/stream.m3u8
广东体育,http://r.jdshipin.com/LiYdg
纬来体育,http://8.138.7.223/【公众号：榴芒电视】/wlty.m3u8
纬来体育,http://dassby.qqff.top:99/live/辽宁体育/index.m3u8
辽宁体育,http://120.76.248.139/live/bfgd/4200000611.m3u8
风云足球,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyzq
风云足球,https://epg.pw/stream/6d7bf281e3d739806a73f5373acaa6e01988ec9739f5ac1355ce54b47a928472.m3u8
风云足球,http://38.75.136.137:98/gslb/dsdqpub/fyzq.m3u8?auth=testpub
风云足球,http://104.152.209.49:8181/720p/fyzq.m3u8
风云足球,http://120.76.248.139/live/bfgd/4200000225.m3u8
风云足球,http://183.11.239.36:808/hls/133/index.m3u8
风云足球,http://183.11.239.36:808/hls/11/index.m3u8
风云足球,http://hmfs.f3322.net:3388/hls/9/index.m3u8
风云足球,http://dassby.qqff.top:99/live/风云足球/index.m3u8
风云足球,http://120.238.84.45:9901/tsfile/live/1087_1.m3u8?key=txiptv&playlive=1&authid=0
魅力足球,http://t.061899.xyz/tl/tl.php?id=mlzq
魅力足球,http://dassby.qqff.top:99/live/快乐垂钓/index.m3u8
魅力足球,http://111.29.9.33:6610/000000001000/5000000011000031207/index.m3u8?channel-id=bestzb&Contentid=5000000011000031207&livemode=1&stbId=3
羽毛球专场,https://live.ottiptv.cc/huya/30806115
篮球专场,https://live.ottiptv.cc/huya/27949551
乒乓球专场,https://live.ottiptv.cc/huya/23505696
斯诺克专场,https://live.ottiptv.cc/huya/880214
赛车专场,https://live.ottiptv.cc/huya/18152482
摔跤专场,https://live.ottiptv.cc/huya/20072812
拳击专场,https://live.ottiptv.cc/huya/18152380
格斗专场,https://live.ottiptv.cc/huya/20072796
柔道专场,https://live.ottiptv.cc/huya/20072837
WWE专场,https://live.ottiptv.cc/huya/30021023
摩托专场,https://live.ottiptv.cc/huya/19197407
健美专场,https://live.ottiptv.cc/huya/26106704
健身专场,https://live.ottiptv.cc/huya/24354754
越野专场,https://live.ottiptv.cc/huya/30020978
Big3专场,https://live.ottiptv.cc/huya/30847442
飞盘专场,https://live.ottiptv.cc/huya/30689549
飞镖专场,https://live.ottiptv.cc/huya/30631766
瑜伽专场,https://live.ottiptv.cc/huya/20753449
棒球专场,https://live.ottiptv.cc/huya/20072763
扇耳光专场,https://live.ottiptv.cc/huya/30631765
睛彩篮球,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226952/1.m3u8
睛彩篮球,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226966/1.m3u8
睛彩篮球,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226994/1.m3u8
睛彩竞技,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226870/1.m3u8
睛彩竞技,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226969/1.m3u8
睛彩竞技,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226988/1.m3u8


新闻,#genre#
CCTV13,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv13hd
CCTV13,https://epg.pw/stream/5d3d047c64e44d0a24dc33e5700e579457201d2960036b43819bd930a0bb76a7.m3u8
CCTV13,http://38.75.136.137:98/gslb/dsdqbv/cctv13hd.m3u8?auth=test20251009
凤凰资讯,http://xtvantsc.xyz/fhx.php?id=1
凤凰资讯,http://r.jdshipin.com/0Rp07
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰中文,http://xtvantsc.xyz/fhx.php?id=2
凤凰中文,http://cdn.132.us.kg/live/fhzw/stream.m3u8
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰中文,https://cdn.163189.xyz/live/fhzw/stream.m3u8
凤凰中文,http://221.7.175.154:8445/tsfile/live/1020_1.m3u8
凤凰中文,http://221.7.175.154:8445/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰香港,http://xtvantsc.xyz/fhx.php?id=3
凤凰香港,http://r.jdshipin.com/yDoTN
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
凤凰香港,https://epg.pw/stream/5f16dc7fc8aaaed3205516c63e4a8c24bca9dbba1181684244729cf574505b0e.m3u8
凤凰香港,https://epg.pw/stream/8770e89223a086eb1b8a0c931e42296d772a8069ad3eb72540e0c434e7cb3e93.m3u8
凤凰香港,http://122.152.202.33/s/81a8a44f/index.m3u8?id=fhhk
东森财经新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV03.m3u8
三立新闻iNEWS,http://4gtv.cnlive.club/channel/4fa717ad/index.m3u8?q=1782639885837
BBCNews,https://vs-hls-push-ww-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_news_channel_hd/t=3840/v=pv14/b=5070016/main.m3u8
ABCNewsLive,https://aegis-cloudfront-1.tubi.video/33c5cde2-7a0c-4dd4-8dd2-edd99dbf1427/index.m3u8
CBSNews24/7,https://cbsn-us.cbsnstream.cbsnews.com/out/v1/55a8648e8f134e82a470f83d562deeca/master_24.m3u8
CBSNews24/7,https://cbsn-us.cbsnstream.cbsnews.com/out/v1/55a8648e8f134e82a470f83d562deeca/master.m3u8
CBSNews24/7,https://jmp2.uk/plu-6350fdd266e9ea0007bedec5.m3u8
CNN,https://turnerlive.warnermediacdn.com/hls/live/586495/cnngo/cnn_slate/VIDEO_0_3564000.m3u8
MSNOW,http://40.160.24.53/MSNBC/index.m3u8
SkyNews,https://d25w9q07b2mtmw.cloudfront.net/live/master_4.m3u8
SkyNews,https://d25w9q07b2mtmw.cloudfront.net/live/master_5.m3u8
SkyNews,https://d25w9q07b2mtmw.cloudfront.net/live/master.m3u8
SkyNews,https://xemzi.short.gy/1000018
FoxWeather,https://247wlive.foxweather.com/stream/index_1280x720.m3u8
NBC,http://206.212.244.63/127/index.m3u8
NBC,http://stream.cammonitorplus.net/1785/index.m3u8
CNBC,https://gpuserver3.tier1streams.com/CNBC/index.m3u8
CNBC,https://amg01079-nbcuuk-amg01079c2-samsung-gb-1258.playouts.now.amagi.tv/playlist.m3u8
EntertainmentTonight,https://enterbcef94b.airspace-cdn.cbsivideo.com/master.m3u8
Newsmax,https://nmxlive.akamaized.net/hls/live/529965/Live_1/1.m3u8
Newsmax,http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8
BratTV,https://brat-samsung-us.amagi.tv/playlist.m3u8
BratTV,https://streams2.sofast.tv/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/04072b68-dc6a-4d5e-98af-f356ba8d5063/playlist.m3u8
ArirangTV,http://45.162.64.114/ARIRANG/index.m3u8
ArirangTV,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
DWEnglish,https://amg01644-amg01644c1-amgplt0343.playout.now3.amagi.tv/ts-eu-w1-n2/playlist/amg01644-amg01644c1-amgplt0343/playlist.m3u8
CBCNews,https://d2ny9lo79ujali.cloudfront.net/CBC_News_International.m3u8
CBCNews,https://amg00788-cbc-amg00788c4-xumo-us-3045.playouts.now.amagi.tv/master720p.m3u8
CBCNews,https://amg00788-cbc-amg00788c4-xumo-us-3045.playouts.now.amagi.tv/master1080P.m3u8
CBCNews,https://amg00788-cbc-amg00788c4-xumo-us-3045.playouts.now.amagi.tv/master.m3u8
CBCNews,https://amg00788-cbc-amg00788c4-xumo-us-3045.playouts.now.amagi.tv/master480P.m3u8
CBCNews,https://jmp2.uk/plu-6536725167bd1a00084481bc.m3u8
NHKWorld-Japan,https://masterpl.hls.nhkworld.jp/hls/w/live/smarttv.m3u8
AlJazeeraEnglish,https://live-hls-apps-aje-fa.getaj.net/AJE/index.m3u8
AlJazeeraEnglish,https://live-hls-web-aje-fa.getaj.net/AJE/index.m3u8
AlJazeeraEnglish,https://live-hls-web-aje-fa.getaj.net/AJE/01.m3u8
AlJazeeraEnglish,https://live-hls-web-aje-fa.getaj.net/AJE/02.m3u8
GBNews,https://live-gbnews.simplestreamcdn.com/live5/gbnews/bitrate1.isml/manifest.m3u8
GBNews,https://amg01076-lightningintern-gbnewsau-samsungau-et7fz.amagi.tv/playlist/amg01076-lightningintern-gbnewsau-samsungau/playlist.m3u8
GBNews,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693850
WION,http://vg-zeefta.akamaized.net/ptnr-yupptv/title-wion/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/20c3c0d9-0256-43fe-bca6-70fdd490b957/main.m3u8
TRTWorld,https://tv-trtworld.medya.trt.com.tr/master.m3u8
TRTWorld,https://dash2.antik.sk/live/test_trt_world_atktv/playlist.m3u8
CGTN,http://espanol-liveali.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd.m3u8
CGTN,https://news.cgtn.com/resource/live/english/cgtn-news.m3u8
CGTN,https://english-livebkali.cgtn.com/live/encgtn_0.m3u8
CGTN,http://russian-livews.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd.m3u8
CGTN,http://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8
CGTN,https://amg00405-rakutentv-cgtn-rakuten-i9tar.amagi.tv/master.m3u8
CGTN,http://t.061899.xyz/tl/tl.php?id=cgtn
无线新闻台,http://r.jdshipin.com/CkuBd
无线新闻台,http://php.jdshipin.com/TVOD/iptv.php?id=wxxw
无线新闻台,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxw
无线新闻台,https://cdn6.cc.cd/163189/wxxw
无线新闻台,https://cdn6.cc.cd/163189/wxxwt
NOW新闻台,https://fast.hidns.vip/163189/now
HOY国际财经台,https://cdn11.163189.xyz/163189/hoy76
HOY资讯台,https://fast.hidns.vip/163189/hoy78
壹新闻,http://49.232.143.177:80/pyxg/hmy.php?id=壹新聞&key=***
非凡新闻,http://49.232.143.177:80/pyxg/hmy.php?id=非凡新聞&key=***
TVBS,http://4gtv.cnlive.club/channel/58f128b2/index.m3u8?q=1782639885837
TVBS,http://49.232.143.177:80/pyxg/hmy.php?id=TVBS備&key=***
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8


电影,#genre#
CHC家庭影院,http://107.150.60.122/live/chcjt.m3u8
CHC家庭影院,http://192.151.150.154/live/chcjt.m3u8
CHC家庭影院,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=chcjt
CHC家庭影院,http://38.75.136.137:98/gslb/dsdqpub/chcjt.m3u8?auth=testpub
CHC动作电影,http://107.150.60.122/live/chcdz.m3u8
CHC动作电影,http://38.75.136.137:98/gslb/dsdqpub/chcdz.m3u8?auth=testpub
CHC动作电影,http://t.061899.xyz/tl/tl.php?id=chcdzdy
CHC动作电影,http://182.61.15.84:80/644368714
CHC影迷电影,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=chchd
CHC影迷电影,http://38.75.136.137:98/gslb/dsdqpub/chchd.m3u8?auth=testpub
CHC影迷电影,http://223.247.25.221:1234/952383261
CHC影迷电影,http://182.61.15.84:80/952383261
凤凰电影频道,http://122.224.58.42:85/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
纬来电影,https://smt.1678520.xyz/163189/wldy
ROCKAction,http://4gtv.cnlive.club/channel/n21b197ce/index.m3u8?q=1782639885837
CinemaWorld,https://cdn.qd.je/163189/cinemaworld
CinemaWorld,https://cdn12.178.indevs.in/163189/cinemaworld
CinemaWorld,http://4gtv.cnlive.club/channel/n7815b83e/index.m3u8?q=1782639885837
MovieSphere,https://amg00353-lionsgatestudio-moviesphere-xumo-zh5u0.amagi.tv/playlist.m3u8
MovieSphere,https://plexaaaaa-moviesphere-plex-efzys.amagi.tv/playlist/plexaaaaa-moviesphere-plex/playlist.m3u8
刘德华,http://173.208.234.146/live/vlldh.m3u8
刘德华,http://epg.112114.xyz/douyu/2516864
刘德华,http://cdn.jdshipin.com:8880/huya.php?id=11342424
刘德华,https://vd2.bdstatic.com/mda-ni103pry5e4aqk39/sc/cae_h264/1662084584421447983/mda-ni103pry5e4aqk39.mp4
刘德华,https://www.goodiptv.club/huya/11342424
成龙,http://173.208.234.146/live/vlcl.m3u8
成龙,http://38.75.136.137:82/live1/jsb.m3u8?id=lbcl&ip=whus21&usign=1LR7Q-EFMMTvbEbLXeCmxA
成龙,https://p6-dy.byteimg.com/origin/pgc-image/bebfddceee5c40f495882785675174cf
成龙,https://www.goodiptv.club/huya/11342386
黄渤,https://www.goodiptv.club/huya/11352876
沈腾,https://www.goodiptv.club/huya/11601968
王晶,https://www.goodiptv.club/huya/11602058
周星驰,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=lbzxc
周星驰,http://38.75.136.137:98/gslb/dsdqpub/lbzxc.m3u8?auth=testpub
周星驰,http://cdn.jdshipin.com:8880/huya.php?id=11342412
周星驰,http://107.150.60.122/live/lbzxc.m3u8
周星驰,http://192.151.150.154/live/lbzxc.m3u8
周星驰,https://www.goodiptv.club/huya/11336587
李连杰,http://cdn.jdshipin.com:8880/huya.php?id=11342390
李连杰,https://www.goodiptv.club/huya/11342390
周润发,http://38.75.136.137:82/live1/jsb.m3u8?id=lbzrf&usign=1LR7Q-EFMMTvbEbLXeCmxA
周润发,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=lbzrf
周润发,http://38.75.136.137:98/gslb/dsdqpub/lbzrf.m3u8?auth=testpub
周润发,http://107.150.60.122/live/lbzrf.m3u8
周润发,http://192.151.150.154/live/lbzrf.m3u8
周润发,https://www.goodiptv.club/huya/11342387
古天乐,https://www.goodiptv.club/huya/29982675
甄子丹,https://www.goodiptv.club/huya/11352935
洪金宝,http://173.208.234.146/live/vlhjb.m3u8
洪金宝,https://www.goodiptv.club/huya/11279251
电影刘德华,http://live.metshop.top/huya/11342424?cdn=alicdn
成龙电影,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=lbcl
成龙电影,http://38.75.136.137:98/gslb/dsdqpub/lbcl.m3u8?auth=testpub
成龙电影,http://107.150.60.122/live/lbcl.m3u8
成龙电影,http://192.151.150.154/live/lbcl.m3u8
电影谍战,http://live.metshop.top/huya/21059585?cdn=alicdn
电影贺岁,http://live.metshop.top/huya/11601971?cdn=alicdn
贝爷求生,http://www.goodiptv.club/douyu/9661369
邵氏影院,http://www.goodiptv.club/douyu/4246519
古装武侠,http://www.goodiptv.club/douyu/2793084
橙记港剧,http://www.goodiptv.club/douyu/4549169
热门港剧,http://www.goodiptv.club/douyu/5522351
韩国电影1,https://stream.ads.ottera.tv/playlist.m3u8?network_id=595
韩国电影2,https://stream.ads.ottera.tv/playlist.m3u8?network_id=743
天映经典,http://o11.163189.xyz/stream/live/ccm/
天映经典,https://epg.pw/stream/cb817875cf26eb683af274dd8cdf7f559a71353d9565c32447c8d98894bc8095.ctv
天映经典,https://10.fast.hidns.vip/163189/ccm/
天映经典,https://cdn3.indevs.in/stream/live/ccm/
天映新加坡,https://10.fast.hidns.vip/163189/typd/
天映频道,http://o11.163189.xyz/stream/live/typd/
天映频道,https://cdn3.indevs.in/stream/live/typd/
天映频道,http://173.208.234.146/live/typd.m3u8
TVB星河,http://r.jdshipin.com/Voac4
TVB星河,http://o11.163189.xyz/stream/live/tvbxh/
TVB星河,http://aktv.top/AKTV/live/aktv2/tvb/AKTV.m3u8
TVB星河,https://o11.163189.xyz/stream/live/tvbxh/
TVB星河,http://r.jdshipin.com/sXuuD
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=xinghe
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxh
千禧经典,http://o11.163189.xyz/stream/live/tvbc/


港澳台,#genre#
翡翠台4K(字幕),https://cdn3.indevs.in/stream/tvb/fct4k/
TVBPlus(字幕),https://cdn3.indevs.in/stream/tvb/tvbp/
HOYTV,http://r.jdshipin.com/sFw4S
HOYTV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
HOYTV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv2
HOYTV,http://cdn.132.us.kg/live/hoy/stream.m3u8
HOYTV,https://cdn6.cc.cd/163189/hoy
HOYTV,https://fast.hidns.vip/163189/hoy
ViuTVsix,https://10.fast.hidns.vip/163189/viu6/
RTHK32,http://67.220.71.199:2347/livehttpplay?channel_id=20203
RTHK32,http://67.220.71.199:2347/livehttpplay?channel_id=30028
RTHK32,http://67.220.71.199:2347/livehttpplay?channel_id=30067
RTHK32,http://cdn.163189.xyz/163189/rthk32
RTHK32,http://php.jdshipin.com/TVOD/iptv.php?id=rthk32
RTHK32,https://fast.hidns.vip/163189/rthk32
澳视卫星,http://cdn.163189.xyz/live/as/stream.m3u8
澳视卫星,http://r.jdshipin.com/QFhCq
澳视卫星,http://php.jdshipin.com/TVOD/iptv.php?id=as
澳视卫星,https://cdn6.cc.cd/163189/as
澳门体育,https://cdn.qd.je/163189/amty
澳门体育,https://cdn6.cc.cd/163189/amty
澳门综艺,https://cdn6.cc.cd/163189/amzy
澳门莲花,http://php.jdshipin.com/amlh.php
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8?zgangd
澳门莲花,https://cdn6.cc.cd/163189/amlh
重温经典,http://php.jdshipin.com/TVOD/iptv.php?id=cwjd
凤凰资讯,http://r.jdshipin.com/0Rp07
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8
凤凰香港,http://r.jdshipin.com/yDoTN
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
凤凰香港,https://epg.pw/stream/5f16dc7fc8aaaed3205516c63e4a8c24bca9dbba1181684244729cf574505b0e.m3u8
凤凰香港,https://epg.pw/stream/8770e89223a086eb1b8a0c931e42296d772a8069ad3eb72540e0c434e7cb3e93.m3u8
翡翠剧集台,https://cdn6.cc.cd/163189/tvbd
翡翠台(字幕),https://cdn3.indevs.in/stream/tvb/fct/
明珠台(字幕),https://cdn3.indevs.in/stream/tvb/mzt/
广东珠江,http://cdn2.163189.xyz/live/gdzj/stream.m3u8
广东珠江,http://r.jdshipin.com/sE5vO
广东珠江,http://cdn2.132.us.kg/live/gdzj/stream.m3u8
广东珠江,http://php.jdshipin.com/TVOD/iptv.php?id=gdzj
广东体育,http://cdn2.163189.xyz/live/gdty/stream.m3u8
CH5,https://cdn6.cc.cd/163189/ch5
CH8,https://cdn6.cc.cd/163189/ch8
CHU,https://cdn6.cc.cd/163189/chu
龙华经典,https://8.fast.hidns.vip/163189/lhjd
龙华日韩,https://8.fast.hidns.vip/163189/lhrh
龙华戏剧,https://8.fast.hidns.vip/163189/lhxj
华丽翡翠台,http://cdn9.163189.xyz/smt1.1.php?id=Tvbjade
华丽翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=huali2
华丽翡翠台,http://r.jdshipin.com/thuYX
华丽翡翠台,https://cdn6.cc.cd/163189/hlfct
华丽翡翠台,https://cdn3.indevs.in/stream/live/hlt/
TVB亚洲武侠,http://php.jdshipin.com/TVOD/iptv.php?id=yzwx
TVB亚洲武侠,https://cdn6.cc.cd/163189/yzwx
TVB娱乐新闻台,https://cdn6.cc.cd/163189/ylxw
TVB星河,http://r.jdshipin.com/Voac4
TVB星河,https://o11.163189.xyz/stream/live/tvbxh/
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=xinghe
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/chunklist0.m3u8
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/playlist.m3u8
海峡卫视,http://8.138.7.223/tv/hxws.m3u8
海峡卫视,http://t.061899.xyz/tl/tl.php?id=hxws
天映经典,https://epg.pw/stream/cb817875cf26eb683af274dd8cdf7f559a71353d9565c32447c8d98894bc8095.ctv
天映经典,http://o11.163189.xyz/stream/live/ccm/
AstroAOD,https://o11.163189.xyz/stream/live/aod/
AstroAOD,http://php.jdshipin.com/TVOD/iptv.php?id=aod
AstroAOD,https://cdn3.indevs.in/stream/live/aod/
AstroAEC,https://o11.163189.xyz/stream/live/aec/
AstroAEC,https://cdn3.indevs.in/stream/live/aec/
AstroQJ,https://o11.163189.xyz/stream/live/qj/
AstroQJ,https://cdn3.indevs.in/stream/live/qj/
Astro欢喜台,https://o11.163189.xyz/stream/live/hxt/
Astro欢喜台,https://cdn3.indevs.in/stream/live/hxt/
民视影剧台,https://cdn12.178.indevs.in/163189/msyj
MyCinemaEurope,https://op-group1-densxvisionhd-1.dens.tv/h/h18/index.m3u8
MyCinemaEurope,https://cdn12.178.indevs.in/163189/mce
纬来戏剧台,https://smt.1678520.xyz/163189/wlxj
纬来体育台,https://smt.1678520.xyz/163189/wlty
龙祥时代,https://smt.1678520.xyz/163189/lxsd
东森洋片,https://live.catvod.com/live.php?id=ettvwestern
东森洋片,https://smt.1678520.xyz/163189/dsyp
香港C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/index.m3u8
香港32台,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8
香港33台,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8
香港34台,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8
娱乐新闻,http://v2hcdn.jdshipin.com/enew/enew.stream/chunklist_w103.m3u8
中视,http://220.135.241.47:8301/0.ts
中视,http://4gtv.cnlive.club/channel/n722644d8/index.m3u8?q=1782639885837
中视,http://49.232.143.177:80/pyxg/hmy.php?id=中視&key=***
八大综艺台,http://4gtv.cnlive.club/channel/662e9334/index.m3u8?q=1782639885837
靖天综合台,http://4gtv.cnlive.club/channel/3f6ecb92/index.m3u8?q=1782639885837
靖天日本台,http://4gtv.cnlive.club/channel/3f1816f7/index.m3u8?q=1782639885837
原住民族电视台,http://4gtv.cnlive.club/channel/4f20dc68/index.m3u8?q=1782639885837
LiveABC互动英语频道,http://4gtv.cnlive.club/channel/2a571abf/index.m3u8?q=1782639885837
NickJr.儿童频道,http://4gtv.cnlive.club/channel/23ac0723/index.m3u8?q=1782639885837
DreamWorks梦工厂动画,https://cdn12.178.indevs.in/163189/dreamworks
DreamWorks梦工厂动画,http://4gtv.cnlive.club/channel/n451655ef/index.m3u8?q=1782639885837
靖洋卡通NiceBingo,http://4gtv.cnlive.club/channel/n15c65427/index.m3u8?q=1782639885837
华视新闻,http://37.27.111.214:8080/live/8/hls.m3u8
华视新闻,https://d2jc41c1shgcol.cloudfront.net/live/ctsnewsqt/playlist.m3u8
华视新闻,http://4gtv.cnlive.club/channel/n692bc32c/index.m3u8?q=1782639885837
华视新闻,http://49.232.143.177:80/pyxg/hmy.php?id=華視新聞&key=***
三立新闻iNEWS,http://4gtv.cnlive.club/channel/4fa717ad/index.m3u8?q=1782639885837
中视新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV09.m3u8
中视新闻,http://220.135.241.47:8302/0.ts
中视新闻,https://d2jc41c1shgcol.cloudfront.net/live/ctvnewsqt/playlist.m3u8
中视新闻,http://4gtv.cnlive.club/channel/7e6461d6/index.m3u8?q=1782639885837
中视新闻,http://49.232.143.177:80/pyxg/hmy.php?id=中視新聞&key=***
KLT-靖天国际台,http://4gtv.cnlive.club/channel/n481b36ac/index.m3u8?q=1782639885837
NiceTV靖天欢乐台,http://4gtv.cnlive.club/channel/n122ce57e/index.m3u8?q=1782639885837
八大精彩台,http://4gtv.cnlive.club/channel/6626a9ca/index.m3u8?q=1782639885837
CinemaWorld,https://cdn.qd.je/163189/cinemaworld
明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2
